Date,Open,High,Low,Close,Adj Close,Volume
2013-09-25,31.5,36.049999,30.07,35.349998,35.349998,7701400
2013-09-26,34.610001000000004,37.98,33.349998,36.630001,36.630001,1000400
2013-09-27,36.77,37.75,34.400002,35.650002,35.650002,442000
2013-09-30,35.419998,41.505001,35.360001000000004,39.639998999999996,39.639998999999996,555200
2013-10-01,40.799999,40.84,36.16,36.790001000000004,36.790001000000004,592600
2013-10-02,37.810001,37.810001,36.110001000000004,36.849998,36.849998,453500
2013-10-03,37.25,37.25,34.119999,34.84,34.84,499500
2013-10-04,35.0,37.799999,33.369999,33.43,33.43,542600
2013-10-07,33.400002,34.799999,31.25,32.540001000000004,32.540001000000004,470100
2013-10-08,32.07,33.02,31.16,31.76,31.76,394700
2013-10-09,31.459999,32.799999,30.59,30.68,30.68,321800
2013-10-10,31.25,31.440001000000002,29.809998999999998,30.42,30.42,506000
2013-10-11,30.34,34.25,29.92,33.700001,33.700001,405500
2013-10-14,33.700001,35.470001,33.099998,34.919998,34.919998,143700
2013-10-15,35.169998,35.93,34.009997999999996,34.77,34.77,378800
2013-10-16,35.150002,35.299999,33.279999,34.0,34.0,126000
2013-10-17,34.139998999999996,35.299999,34.139998999999996,34.880001,34.880001,111700
2013-10-18,35.07,35.07,33.27,33.990002000000004,33.990002000000004,290500
2013-10-21,34.0,34.0,32.009997999999996,32.84,32.84,247800
2013-10-22,33.599998,34.32,31.32,31.450001,31.450001,164300
2013-10-23,30.85,31.450001,30.01,30.860001,30.860001,384700
2013-10-24,30.889999,31.450001,30.66,31.049999,31.049999,75200
2013-10-25,31.08,31.629998999999998,30.76,30.870001000000002,30.870001000000002,79500
2013-10-28,30.889999,31.1,30.0,30.200001,30.200001,178800
2013-10-29,30.77,31.370001000000002,30.1,31.07,31.07,316600
2013-10-30,31.209999,31.450001,30.4,31.34,31.34,193600
2013-10-31,31.110001,32.259997999999996,30.5,32.07,32.07,180300
2013-11-01,32.240002000000004,32.73,30.9,31.200001,31.200001,501700
2013-11-04,31.5,32.400002,31.200001,32.080002,32.080002,105800
2013-11-05,32.59,32.84,31.59,32.099998,32.099998,97900
2013-11-06,32.130001,32.259997999999996,29.35,29.82,29.82,357600
2013-11-07,30.17,30.91,28.0,28.059998999999998,28.059998999999998,428100
2013-11-08,28.0,29.75,27.75,28.68,28.68,303500
2013-11-11,30.389999,30.389999,28.59,28.98,28.98,188300
2013-11-12,28.540001,28.65,25.639999,25.690001000000002,25.690001000000002,383600
2013-11-13,25.43,25.690001000000002,22.809998999999998,22.969998999999998,22.969998999999998,497400
2013-11-14,22.85,23.07,20.0,20.42,20.42,976900
2013-11-15,20.370001000000002,25.23,20.370001000000002,24.49,24.49,840400
2013-11-18,24.690001000000002,26.25,24.5,25.51,25.51,476600
2013-11-19,25.59,26.200001,24.049999,24.1,24.1,370600
2013-11-20,24.07,25.98,24.07,25.75,25.75,295500
2013-11-21,26.450001,27.549999,25.459999,27.0,27.0,248500
2013-11-22,27.27,27.540001,25.93,26.32,26.32,80100
2013-11-25,26.6,27.450001,25.690001000000002,25.75,25.75,198000
2013-11-26,25.59,26.299999,25.25,25.57,25.57,137500
2013-11-27,25.860001,27.25,24.84,25.5,25.5,164400
2013-11-29,25.48,25.85,24.9,25.040001,25.040001,71900
2013-12-02,24.99,25.360001,23.02,23.25,23.25,257500
2013-12-03,23.0,23.5,22.24,22.879998999999998,22.879998999999998,296900
2013-12-04,22.35,22.91,21.76,22.76,22.76,474800
2013-12-05,22.92,24.74,22.879998999999998,24.33,24.33,189300
2013-12-06,24.52,24.84,23.440001000000002,24.610001,24.610001,203200
2013-12-09,24.950001,25.700001,22.4,23.059998999999998,23.059998999999998,405700
